VW_30cm,T_30cm,Class,,
0.22600,20.20000,Tolarate,,
0.22600,20.10000,Tolarate,,
0.22500,20.10000,Tolarate,,
0.22500,20.00000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,20.00000,Tolarate,,
0.22500,20.00000,Tolarate,,
0.22500,20.10000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22600,20.70000,Tolarate,,
0.22600,20.70000,Tolarate,,
0.22600,20.70000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22500,20.10000,Tolarate,,
0.22500,20.00000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.70000,Tolarate,,
0.22500,19.70000,Tolarate,,
0.22500,19.70000,Tolarate,,
0.22500,19.70000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,20.00000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22500,20.10000,Tolarate,,
0.22500,20.00000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,20.00000,Tolarate,,
0.22500,20.10000,Tolarate,,
0.22500,20.20000,Tolarate,,
0.22500,20.30000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22600,20.70000,Tolarate,,
0.22600,20.70000,Tolarate,,
0.22600,20.70000,Tolarate,,
0.22600,20.70000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22500,20.10000,Tolarate,,
0.22500,20.10000,Tolarate,,
0.22500,20.00000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,20.00000,Tolarate,,
0.22500,20.00000,Tolarate,,
0.22500,20.10000,Tolarate,,
0.22500,20.20000,Tolarate,,
0.22500,20.30000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22500,20.20000,Tolarate,,
0.22500,20.20000,Tolarate,,
0.22500,20.10000,Tolarate,,
0.22500,20.00000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.70000,Tolarate,,
0.22500,19.70000,Tolarate,,
0.22500,19.60000,Tolarate,,
0.22500,19.50000,Tolarate,,
0.22500,19.50000,Tolarate,,
0.22500,19.40000,Tolarate,,
0.22500,19.30000,Tolarate,,
0.22400,19.30000,Tolarate,,
0.22400,19.20000,Tolarate,,
0.22400,19.10000,Tolarate,,
0.22400,19.10000,Tolarate,,
0.22400,19.10000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,18.90000,Tolarate,,
0.22400,18.90000,Tolarate,,
0.22400,18.80000,Tolarate,,
0.22400,18.80000,Tolarate,,
0.22300,18.70000,Tolarate,,
0.22300,18.60000,Tolarate,,
0.22300,18.50000,Tolarate,,
0.22300,18.50000,Tolarate,,
0.22300,18.40000,Tolarate,,
0.22300,18.30000,Tolarate,,
0.22300,18.30000,Tolarate,,
0.22300,18.20000,Tolarate,,
0.22300,18.20000,Tolarate,,
0.22300,18.20000,Tolarate,,
0.22300,18.20000,Tolarate,,
0.22300,18.20000,Tolarate,,
0.22300,18.20000,Tolarate,,
0.22300,18.30000,Tolarate,,
0.22300,18.30000,Tolarate,,
0.22300,18.40000,Tolarate,,
0.22300,18.50000,Tolarate,,
0.22300,18.50000,Tolarate,,
0.22300,18.60000,Tolarate,,
0.22300,18.60000,Tolarate,,
0.22300,18.60000,Tolarate,,
0.22300,18.60000,Tolarate,,
0.22300,18.60000,Tolarate,,
0.22300,18.60000,Tolarate,,
0.22300,18.50000,Tolarate,,
0.22300,18.40000,Tolarate,,
0.22300,18.40000,Tolarate,,
0.22300,18.30000,Tolarate,,
0.22300,18.20000,Tolarate,,
0.22300,18.10000,Tolarate,,
0.22300,18.10000,Tolarate,,
0.22300,18.00000,Tolarate,,
0.22200,18.00000,Tolarate,,
0.22300,18.00000,Tolarate,,
0.22300,18.00000,Tolarate,,
0.22300,18.10000,Tolarate,,
0.22300,18.20000,Tolarate,,
0.22300,18.30000,Tolarate,,
0.22300,18.50000,Tolarate,,
0.22300,18.60000,Tolarate,,
0.22400,18.80000,Tolarate,,
0.22400,18.90000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,19.10000,Tolarate,,
0.22400,19.10000,Tolarate,,
0.22400,19.10000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,18.90000,Tolarate,,
0.22400,18.90000,Tolarate,,
0.22400,18.80000,Tolarate,,
0.22400,18.70000,Tolarate,,
0.22300,18.60000,Tolarate,,
0.22300,18.60000,Tolarate,,
0.22300,18.50000,Tolarate,,
0.22300,18.50000,Tolarate,,
0.22300,18.50000,Tolarate,,
0.22300,18.50000,Tolarate,,
0.22300,18.60000,Tolarate,,
0.22300,18.70000,Tolarate,,
0.22400,18.80000,Tolarate,,
0.22400,18.90000,Tolarate,,
0.22400,19.10000,Tolarate,,
0.22500,19.20000,Tolarate,,
0.22500,19.30000,Tolarate,,
0.22500,19.40000,Tolarate,,
0.22500,19.50000,Tolarate,,
0.22500,19.50000,Tolarate,,
0.22500,19.50000,Tolarate,,
0.22500,19.50000,Tolarate,,
0.22500,19.50000,Tolarate,,
0.22500,19.50000,Tolarate,,
0.22500,19.40000,Tolarate,,
0.22500,19.30000,Tolarate,,
0.22500,19.30000,Tolarate,,
0.22500,19.20000,Tolarate,,
0.22400,19.10000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,18.90000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,19.00000,Tolarate,,
0.22400,19.10000,Tolarate,,
0.22500,19.20000,Tolarate,,
0.22500,19.40000,Tolarate,,
0.22500,19.50000,Tolarate,,
0.22500,19.70000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22600,20.00000,Tolarate,,
0.22600,20.00000,Tolarate,,
0.22600,20.00000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.70000,Tolarate,,
0.22500,19.60000,Tolarate,,
0.22500,19.50000,Tolarate,,
0.22500,19.40000,Tolarate,,
0.22500,19.40000,Tolarate,,
0.22500,19.30000,Tolarate,,
0.22500,19.30000,Tolarate,,
0.22500,19.30000,Tolarate,,
0.22500,19.40000,Tolarate,,
0.22500,19.50000,Tolarate,,
0.22500,19.60000,Tolarate,,
0.22500,19.70000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22600,20.00000,Tolarate,,
0.22600,20.10000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.10000,Tolarate,,
0.22600,20.00000,Tolarate,,
0.22500,20.00000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.70000,Tolarate,,
0.22500,19.60000,Tolarate,,
0.22500,19.60000,Tolarate,,
0.22500,19.50000,Tolarate,,
0.22500,19.60000,Tolarate,,
0.22500,19.60000,Tolarate,,
0.22500,19.70000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22600,19.90000,Tolarate,,
0.22600,20.00000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.10000,Tolarate,,
0.22600,20.00000,Tolarate,,
0.22600,20.00000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22500,19.80000,Tolarate,,
0.22500,19.90000,Tolarate,,
0.22600,19.90000,Tolarate,,
0.22600,20.00000,Tolarate,,
0.22600,20.10000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22600,20.70000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22600,20.70000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.40000,Tolarate,,
0.22700,21.40000,Tolarate,,
0.22700,21.40000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.40000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.40000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22700,21.40000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.90000,Tolarate,,
0.22800,21.90000,Tolarate,,
0.22800,21.90000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.90000,Tolarate,,
0.22800,21.90000,Tolarate,,
0.22800,22.00000,Tolarate,,
0.22800,22.00000,Tolarate,,
0.22800,22.00000,Tolarate,,
0.22800,22.00000,Tolarate,,
0.22800,22.00000,Tolarate,,
0.22800,21.90000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.90000,Tolarate,,
0.22800,22.00000,Tolarate,,
0.22800,22.10000,Tolarate,,
0.22800,22.10000,Tolarate,,
0.22900,22.10000,Tolarate,,
0.22800,22.10000,Tolarate,,
0.22800,22.10000,Tolarate,,
0.22800,22.00000,Tolarate,,
0.22800,22.00000,Tolarate,,
0.22800,21.90000,Tolarate,,
0.22800,21.90000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.90000,Tolarate,,
0.22800,22.00000,Tolarate,,
0.22800,22.10000,Tolarate,,
0.22800,22.10000,Tolarate,,
0.22800,22.10000,Tolarate,,
0.22800,22.20000,Tolarate,,
0.22800,22.10000,Tolarate,,
0.22900,22.10000,Tolarate,,
0.22800,22.00000,Tolarate,,
0.22800,22.00000,Tolarate,,
0.22800,21.90000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.30000,Tolarate,,
0.22800,21.30000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22800,21.30000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.90000,Tolarate,,
0.22800,21.90000,Tolarate,,
0.22800,21.90000,Tolarate,,
0.22800,21.90000,Tolarate,,
0.22800,21.90000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.30000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.80000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.70000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22800,21.30000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.60000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.30000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.50000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.40000,Tolarate,,
0.22800,21.30000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.20000,Tolarate,,
0.22700,21.10000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.10000,Tolarate,,
0.22600,20.10000,Tolarate,,
0.22600,20.10000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.50000,Tolarate,,
0.22600,20.60000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.90000,Tolarate,,
0.22700,21.00000,Tolarate,,
0.22800,21.00000,Tolarate,,
0.22800,21.10000,Tolarate,,
0.22800,21.10000,Tolarate,,
0.22800,21.10000,Tolarate,,
0.22800,21.10000,Tolarate,,
0.22800,21.00000,Tolarate,,
0.22800,21.00000,Tolarate,,
0.22800,21.00000,Tolarate,,
0.22800,20.90000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22700,20.50000,Tolarate,,
0.22700,20.40000,Tolarate,,
0.22700,20.40000,Tolarate,,
0.22700,20.30000,Tolarate,,
0.22700,20.30000,Tolarate,,
0.22700,20.30000,Tolarate,,
0.22700,20.40000,Tolarate,,
0.22700,20.40000,Tolarate,,
0.22700,20.50000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22700,20.50000,Tolarate,,
0.22700,20.50000,Tolarate,,
0.22700,20.40000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.10000,Tolarate,,
0.22600,20.00000,Tolarate,,
0.22600,19.90000,Tolarate,,
0.22600,19.80000,Tolarate,,
0.22600,19.80000,Tolarate,,
0.22600,19.80000,Tolarate,,
0.22600,19.90000,Tolarate,,
0.22600,19.90000,Tolarate,,
0.22600,20.00000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22700,20.40000,Tolarate,,
0.22700,20.50000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22700,20.50000,Tolarate,,
0.22700,20.40000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.10000,Tolarate,,
0.22600,20.10000,Tolarate,,
0.22600,20.10000,Tolarate,,
0.22600,20.10000,Tolarate,,
0.22600,20.10000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22700,20.40000,Tolarate,,
0.22700,20.50000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.80000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.70000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22700,20.60000,Tolarate,,
0.22700,20.50000,Tolarate,,
0.22700,20.50000,Tolarate,,
0.22600,20.40000,Tolarate,,
0.22600,20.30000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.10000,Tolarate,,
0.22600,20.20000,Tolarate,,
0.22600,20.20000,Tolarate,,
